annee,code_iris,nom_iris,numero_de_voie,indice_de_repetition,type_de_voie,libelle_de_voie,code_commune,nom_commune,segment_de_client,nombre_de_logements,consommation_annuelle_totale_de_l_adresse_mwh,consommation_annuelle_moyenne_par_site_de_l_adresse_mwh,consommation_annuelle_moyenne_de_la_commune_mwh,code_epci,code_departement,code_region
2023,576300101,Lotissement Balzac Hoff Floréal,3,A,CHEMIN,DE LA COLLINE,57630,Sarrebourg,RESIDENTIEL,12,22.751,1.896,3.415,200068146,57,44
2023,576300104,Hôpital Militaire Caserne Gérôme,23,,RUE,DE LA DIVISION LECLERC,57630,Sarrebourg,RESIDENTIEL,12,36.781,3.065,3.415,200068146,57,44
2023,576300105,Cité Malleray Les Jardins Bords de Sarre,10,,RUE,DE MALLERAY,57630,Sarrebourg,RESIDENTIEL,10,13.926,1.393,3.415,200068146,57,44
2023,576300106,Centre Ville,12,,RUE,DES CAPUCINS,57630,Sarrebourg,RESIDENTIEL,12,82.303,6.859,3.415,200068146,57,44
2023,576300105,Cité Malleray Les Jardins Bords de Sarre,3,,RUE,DES MARAICHERS,57630,Sarrebourg,RESIDENTIEL,36,34.208,0.95,3.415,200068146,57,44
2023,576300106,Centre Ville,20,,RUE,DU GENERAL MANGIN,57630,Sarrebourg,RESIDENTIEL,14,52.171,3.726,3.415,200068146,57,44
2023,576300101,Lotissement Balzac Hoff Floréal,20,,RUE,DU LIEUTENANT BILDSTEIN,57630,Sarrebourg,RESIDENTIEL,11,51.961,4.724,3.415,200068146,57,44
2023,576300101,Lotissement Balzac Hoff Floréal,43,,RUE,DU MAIRE EMILE STOCK,57630,Sarrebourg,RESIDENTIEL,11,21.164,1.924,3.415,200068146,57,44
2023,576300104,Hôpital Militaire Caserne Gérôme,9,,RUE,DU PRESIDENT ROBERT SCHUMAN,57630,Sarrebourg,RESIDENTIEL,10,8.047,0.805,3.415,200068146,57,44
2023,576300106,Centre Ville,32,,RUE,DU SAUVAGE,57630,Sarrebourg,RESIDENTIEL,11,20.212,1.837,3.415,200068146,57,44
2023,576300106,Centre Ville,22,,RUE,ERCKMANN CHATRIAN,57630,Sarrebourg,RESIDENTIEL,12,23.507,1.959,3.415,200068146,57,44
2023,576300106,Centre Ville,23,,AVENUE,GAMBETTA,57630,Sarrebourg,RESIDENTIEL,16,83.457,5.216,3.415,200068146,57,44
2023,576300104,Hôpital Militaire Caserne Gérôme,8,,RUE,GUSTAVE CHARPENTIER,57630,Sarrebourg,RESIDENTIEL,16,76.071,4.754,3.415,200068146,57,44
2023,576300106,Centre Ville,23,,AVENUE,RAYMOND POINCARE,57630,Sarrebourg,RESIDENTIEL,11,10.481,0.953,3.415,200068146,57,44
2023,576300106,Centre Ville,12,,AVENUE,RAYMOND POINCARE,57630,Sarrebourg,RESIDENTIEL,26,26.091,1.003,3.415,200068146,57,44
2023,576300105,Cité Malleray Les Jardins Bords de Sarre,3,,RUE,RENE DESCARTES,57630,Sarrebourg,RESIDENTIEL,19,23.058,1.214,3.415,200068146,57,44
2023,576310107,Blies Sud,23,,RUE,ALBERT 1ER,57631,Sarreguemines,RESIDENTIEL,14,70.748,5.053,3.12,200070746,57,44
2023,576310107,Blies Sud,5,,RUE,ALEXANDRE DE GEIGER,57631,Sarreguemines,RESIDENTIEL,17,41.782,2.458,3.12,200070746,57,44
2023,576310108,La Cité,14,A,RUE,CLAIRE OSTER,57631,Sarreguemines,RESIDENTIEL,10,16.207,1.621,3.12,200070746,57,44
2023,576310106,Blies Nord,6,,RUE,DE LA PISCINE,57631,Sarreguemines,RESIDENTIEL,15,20.99,1.399,3.12,200070746,57,44
2023,576310106,Blies Nord,4,,RUE,DE LA PISCINE,57631,Sarreguemines,RESIDENTIEL,16,23.61,1.476,3.12,200070746,57,44
2023,576310105,Blauberg,33,,ROUTE,DE NANCY,57631,Sarreguemines,RESIDENTIEL,11,28.918,2.629,3.12,200070746,57,44
2023,576310103,Beausoleil,17,,RUE,DES ETANGS,57631,Sarreguemines,RESIDENTIEL,20,43.236,2.162,3.12,200070746,57,44
2023,576310104,Centre Ville,8,,BOULEVARD,DES FAIENCERIES,57631,Sarreguemines,RESIDENTIEL,12,26.902,2.242,3.12,200070746,57,44
2023,576310103,Beausoleil,4,,RUE,DES FAUVETTES,57631,Sarreguemines,RESIDENTIEL,18,24.977,1.388,3.12,200070746,57,44
2023,576310103,Beausoleil,8,,RUE,DES ROSSIGNOLS,57631,Sarreguemines,RESIDENTIEL,10,13.335,1.333,3.12,200070746,57,44
2023,576310106,Blies Nord,22,A,RUE,DOUAUMONT,57631,Sarreguemines,RESIDENTIEL,12,23.077,1.923,3.12,200070746,57,44
2023,576310102,Himmelsberg,65,,RUE,DU PETIT PARIS,57631,Sarreguemines,RESIDENTIEL,10,26.902,2.69,3.12,200070746,57,44
2023,576310102,Himmelsberg,61,,RUE,DU PETIT PARIS,57631,Sarreguemines,RESIDENTIEL,10,21.519,2.152,3.12,200070746,57,44
2023,576310102,Himmelsberg,55,,RUE,DU PETIT PARIS,57631,Sarreguemines,RESIDENTIEL,10,25.482,2.548,3.12,200070746,57,44
2023,576310110,Allmend,29,,RUE,DU VIEUX CHENE,57631,Sarreguemines,RESIDENTIEL,15,19.566,1.304,3.12,200070746,57,44
2023,576310110,Allmend,66,,RUE,JEAN LAMY,57631,Sarreguemines,RESIDENTIEL,27,78.591,2.911,3.12,200070746,57,44
2023,576310102,Himmelsberg,10,,RUE,LAMARTINE,57631,Sarreguemines,RESIDENTIEL,12,20.998,1.75,3.12,200070746,57,44
2023,576310109,Z.I. du Grand Bois Faïencerie,6,,RUE,SAINTE GENEVIEVE,57631,Sarreguemines,RESIDENTIEL,12,21.304,1.775,3.12,200070746,57,44
2023,576310109,Z.I. du Grand Bois Faïencerie,12,,RUE,SAINTE GENEVIEVE,57631,Sarreguemines,RESIDENTIEL,11,7.556,0.687,3.12,200070746,57,44
2023,441090106,Decré-Cathédrale,14,,RUE,BEAUREGARD,44109,Nantes,RESIDENTIEL,23,41.708,1.813,2.479,244400404,44,52
2023,441090204,Croix Bonneau-Bourderies,5,,RUE,BENJAMIN DELESSERT,44109,Nantes,RESIDENTIEL,19,18.001,0.947,2.479,244400404,44,52
2023,441090602,République-Les Ponts,16,,BOULEVARD,BENONI GOULLIN,44109,Nantes,RESIDENTIEL,37,77.522,2.095,2.479,244400404,44,52
2023,441090703,Route de Vannes,37,,AVENUE,BERNARD DE VENTADOUR,44109,Nantes,RESIDENTIEL,10,38.232,3.823,2.479,244400404,44,52
2023,441090807,Boissière,20,,RUE,BLAISE PASCAL,44109,Nantes,RESIDENTIEL,13,14.711,1.132,2.479,244400404,44,52
2023,441091002,Le Landreau,8,,AVENUE,BON ACCUEIL,44109,Nantes,RESIDENTIEL,10,18.051,1.805,2.479,244400404,44,52
2023,441091101,Grêneraie-Clos Torreau,105,,RUE,BONNE GARDE,44109,Nantes,RESIDENTIEL,13,25.233,1.941,2.479,244400404,44,52
2023,441090209,Z.A. Cheviré-Zone Portuaire,13,,RUE,BOUGAINVILLE,44109,Nantes,RESIDENTIEL,10,28.849,2.885,2.479,244400404,44,52
2023,441090103,Graslin-Commerce,4,,ALLEE,BRANCAS,44109,Nantes,RESIDENTIEL,11,34.572,3.143,2.479,244400404,44,52
2023,441090604,Île Beaulieu,12,,RUE,CAMILLE BRYEN,44109,Nantes,RESIDENTIEL,12,10.915,0.91,2.479,244400404,44,52
2023,441090511,Coudray,7,,AVENUE,CAMILLE GUERIN,44109,Nantes,RESIDENTIEL,11,20.888,1.899,2.479,244400404,44,52
2023,441090402,Monselet,10,,AVENUE,CAMUS,44109,Nantes,RESIDENTIEL,17,42.158,2.48,2.479,244400404,44,52
2023,441091005,Jules Verne,13,,RUE,CAPITAINE NEMO,44109,Nantes,RESIDENTIEL,12,23.07,1.922,2.479,244400404,44,52
2023,441090407,Rennes-Bellamy,38,,RUE,CASIMIR PERIER,44109,Nantes,RESIDENTIEL,11,10.338,0.94,2.479,244400404,44,52
2023,441090309,Mellinet,6,,RUE,CHAPTAL,44109,Nantes,RESIDENTIEL,11,17.254,1.569,2.479,244400404,44,52
2023,441091001,Mairie de Doulon,20,,RUE,CHARLES BATAILLE,44109,Nantes,RESIDENTIEL,13,62.936,4.841,2.479,244400404,44,52
2023,441091001,Mairie de Doulon,13,,RUE,CHARLES BATAILLE,44109,Nantes,RESIDENTIEL,14,19.021,1.359,2.479,244400404,44,52
2023,441090101,Dobrée-Bon Port,14,,RUE,CHARLES BRUNELLIERE,44109,Nantes,RESIDENTIEL,30,132.677,4.423,2.479,244400404,44,52
2023,441090402,Monselet,15,,RUE,CHARLES MONSELET,44109,Nantes,RESIDENTIEL,11,39.23,3.566,2.479,244400404,44,52
2023,441090303,Dervallières-Chézine,5,,RUE,CHARLES PERRON,44109,Nantes,RESIDENTIEL,10,14.6,1.46,2.479,244400404,44,52
2023,441090303,Dervallières-Chézine,2,,RUE,CHARLES PERRON,44109,Nantes,RESIDENTIEL,13,16.423,1.263,2.479,244400404,44,52
2023,441090303,Dervallières-Chézine,10,,RUE,CHARLES PERRON,44109,Nantes,RESIDENTIEL,10,23.195,2.319,2.479,244400404,44,52
2023,441090404,Talensac-Pont Morand,21,,RUE,CHATEAUBRIAND,44109,Nantes,RESIDENTIEL,13,31.232,2.402,2.479,244400404,44,52
2023,441090312,Bouhier,3,,RUE,CHEVERT,44109,Nantes,RESIDENTIEL,11,33.372,3.034,2.479,244400404,44,52
2023,441090906,Beaujoire-Halvêque,32,,RUE,CLAUDE ET SIMONE MILLOT,44109,Nantes,RESIDENTIEL,29,57.489,1.982,2.479,244400404,44,52
2023,441090906,Beaujoire-Halvêque,3,,RUE,CLAUDE ET SIMONE MILLOT,44109,Nantes,RESIDENTIEL,53,63.116,1.191,2.479,244400404,44,52
2023,441090906,Beaujoire-Halvêque,23,,RUE,CLAUDE ET SIMONE MILLOT,44109,Nantes,RESIDENTIEL,21,26.808,1.277,2.479,244400404,44,52
2023,441090906,Beaujoire-Halvêque,13,,RUE,CLAUDE ET SIMONE MILLOT,44109,Nantes,RESIDENTIEL,45,61.714,1.371,2.479,244400404,44,52
2023,441090807,Boissière,2,,RUE,CLEMENT MAROT,44109,Nantes,RESIDENTIEL,15,18.855,1.257,2.479,244400404,44,52
2023,441090408,Bellamy-Barbin,3,,RUE,COCHARD POLENNE,44109,Nantes,RESIDENTIEL,15,25.14,1.676,2.479,244400404,44,52
2023,441090308,Canclaux,54,,RUE,COLONEL DESGREES DU LOU,44109,Nantes,RESIDENTIEL,41,208.99,5.097,2.479,244400404,44,52
2023,441090206,Salorges-Sainte-Anne,4,,SQUARE,COMMODORE GUINE,44109,Nantes,RESIDENTIEL,10,16.885,1.689,2.479,244400404,44,52
2023,441090206,Salorges-Sainte-Anne,1,,SQUARE,COMMODORE GUINE,44109,Nantes,RESIDENTIEL,13,15.508,1.193,2.479,244400404,44,52
2023,441090602,République-Les Ponts,6,,RUE,CONAN MERIADEC,44109,Nantes,RESIDENTIEL,37,39.785,1.075,2.479,244400404,44,52
2023,441090906,Beaujoire-Halvêque,2,,ALLEE,CONSTANCE GALLOT,44109,Nantes,RESIDENTIEL,22,31.503,1.432,2.479,244400404,44,52
2023,441090407,Rennes-Bellamy,14,,RUE,COSTES ET LE BRIX,44109,Nantes,RESIDENTIEL,11,39.363,3.578,2.479,244400404,44,52
2023,441090103,Graslin-Commerce,15,,RUE,CREBILLON,44109,Nantes,RESIDENTIEL,14,42.998,3.071,2.479,244400404,44,52
2023,441090108,Madeleine,24,,RUE,CRUCY,44109,Nantes,RESIDENTIEL,22,65.445,2.975,2.479,244400404,44,52
2023,441090108,Madeleine,16,,RUE,CRUCY,44109,Nantes,RESIDENTIEL,36,97.957,2.721,2.479,244400404,44,52
2023,441090309,Mellinet,6,,RUE,CUVIER,44109,Nantes,RESIDENTIEL,21,101.342,4.826,2.479,244400404,44,52
2023,441090101,Dobrée-Bon Port,15,,RUE,D ALGER,44109,Nantes,RESIDENTIEL,13,13.841,1.065,2.479,244400404,44,52
2023,441090505,Coulmiers-Jardin des Plantes,83,,RUE,D ALLONVILLE,44109,Nantes,RESIDENTIEL,14,28.209,2.015,2.479,244400404,44,52
2023,441090505,Coulmiers-Jardin des Plantes,52,,RUE,D ALLONVILLE,44109,Nantes,RESIDENTIEL,19,69.873,3.678,2.479,244400404,44,52
2023,441090803,Bout des Pavés-Chêne des Anglais,6,,RUE,D AUDIERNE,44109,Nantes,RESIDENTIEL,22,32.17,1.462,2.479,244400404,44,52
2023,441090403,Viarme,6,,RUE,D AUVOURS,44109,Nantes,RESIDENTIEL,34,45.356,1.334,2.479,244400404,44,52
2023,441090106,Decré-Cathédrale,3,,RUE,D ENFER,44109,Nantes,RESIDENTIEL,11,21.287,1.935,2.479,244400404,44,52
2023,441090106,Decré-Cathédrale,2,,ALLEE,D ERDRE,44109,Nantes,RESIDENTIEL,27,85.972,3.184,2.479,244400404,44,52
2023,441091101,Grêneraie-Clos Torreau,8,,RUE,D HENDAYE,44109,Nantes,RESIDENTIEL,17,27.465,1.616,2.479,244400404,44,52
2023,441090311,Gare Maritime,4,,RUE,DAUBENTON,44109,Nantes,RESIDENTIEL,22,56.157,2.553,2.479,244400404,44,52
2023,441090708,Schuman,2,,RUE,DE BELANTON,44109,Nantes,RESIDENTIEL,17,27.193,1.6,2.479,244400404,44,52
2023,441090904,Éraudière-Renaudière,3,,CHEMIN,DE BELLE ILE,44109,Nantes,RESIDENTIEL,14,47.712,3.408,2.479,244400404,44,52
2023,441090309,Mellinet,16,,RUE,DE BELLEVILLE,44109,Nantes,RESIDENTIEL,13,23.281,1.791,2.479,244400404,44,52
2023,441090109,Champ de Mars,4,,RUE,DE BITCHE,44109,Nantes,RESIDENTIEL,38,69.491,1.829,2.479,244400404,44,52
2023,441090804,Bout des Landes,4,,RUE,DE BREST,44109,Nantes,RESIDENTIEL,38,46.797,1.231,2.479,244400404,44,52
2023,441090312,Bouhier,6,,RUE,DE BROSSES,44109,Nantes,RESIDENTIEL,12,30.798,2.566,2.479,244400404,44,52
2023,441090312,Bouhier,5,,RUE,DE BROSSES,44109,Nantes,RESIDENTIEL,24,73.014,3.042,2.479,244400404,44,52
2023,441090408,Bellamy-Barbin,52,,RUE,DE CHATEAULIN,44109,Nantes,RESIDENTIEL,24,28.505,1.188,2.479,244400404,44,52
2023,441091101,Grêneraie-Clos Torreau,5,,ROUTE,DE CLISSON,44109,Nantes,RESIDENTIEL,39,47.082,1.207,2.479,244400404,44,52
2023,441090505,Coulmiers-Jardin des Plantes,9,,RUE,DE COULMIERS,44109,Nantes,RESIDENTIEL,14,41.685,2.977,2.479,244400404,44,52
2023,441090504,Dalby,4,,RUE,DE COULMIERS,44109,Nantes,RESIDENTIEL,33,137.155,4.156,2.479,244400404,44,52
2023,441090504,Dalby,14,T,RUE,DE COULMIERS,44109,Nantes,RESIDENTIEL,11,27.662,2.515,2.479,244400404,44,52
2023,441090804,Bout des Landes,6,,RUE,DE DOUARNENEZ,44109,Nantes,RESIDENTIEL,43,63.248,1.471,2.479,244400404,44,52
2023,441090101,Dobrée-Bon Port,19,,RUE,DE FLANDRES DUNKERQUE,44109,Nantes,RESIDENTIEL,14,33.347,2.382,2.479,244400404,44,52
2023,441090109,Champ de Mars,14,,RUE,DE JEMMAPES,44109,Nantes,RESIDENTIEL,35,112.21,3.206,2.479,244400404,44,52
2023,441090905,Ranzay-Grand Clos,4,,RUE,DE KOUFRA,44109,Nantes,RESIDENTIEL,28,58.939,2.105,2.479,244400404,44,52
2023,441090905,Ranzay-Grand Clos,12,A,RUE,DE KOUFRA,44109,Nantes,RESIDENTIEL,18,21.894,1.216,2.479,244400404,44,52
2023,441090305,Grillaud-Procé,8,,AVENUE,DE L ARCHE,44109,Nantes,RESIDENTIEL,13,62.463,4.805,2.479,244400404,44,52
2023,441091002,Le Landreau,40,,CHEMIN,DE L ECOBUT,44109,Nantes,RESIDENTIEL,62,86.062,1.388,2.479,244400404,44,52
2023,441090910,Saint-Joseph-Bourg,27,,ALLEE,DE L EMBELLIE,44109,Nantes,RESIDENTIEL,13,16.172,1.244,2.479,244400404,44,52
2023,441090601,Z.A. Sainte-Anne-Zone Portuaire,16,,BOULEVARD,DE L ESTUAIRE,44109,Nantes,RESIDENTIEL,18,59.208,3.289,2.479,244400404,44,52
2023,441090801,Pont du Cens-Côte d'Or,8,,RUE,DE L HIPPODROME,44109,Nantes,RESIDENTIEL,12,25.826,2.152,2.479,244400404,44,52
2023,441090801,Pont du Cens-Côte d'Or,15,,RUE,DE L HIPPODROME,44109,Nantes,RESIDENTIEL,10,41.813,4.181,2.479,244400404,44,52
2023,441090102,Gloriette-Feydeau,9,,ALLEE,DE L ILE GLORIETTE,44109,Nantes,RESIDENTIEL,16,29.288,1.83,2.479,244400404,44,52
2023,441090102,Gloriette-Feydeau,13,,ALLEE,DE L ILE GLORIETTE,44109,Nantes,RESIDENTIEL,15,26.743,1.783,2.479,244400404,44,52
2023,441090507,Vieux Malakoff,23,,RUE,DE L INDRE,44109,Nantes,RESIDENTIEL,13,18.558,1.428,2.479,244400404,44,52
2023,441090203,Lauriers,13,,RUE,DE L ISERE,44109,Nantes,RESIDENTIEL,13,28.23,2.172,2.479,244400404,44,52
2023,441090203,Lauriers,11,,RUE,DE L ISERE,44109,Nantes,RESIDENTIEL,14,10.844,0.775,2.479,244400404,44,52
2023,441091103,Saint-Jacques-Ripossière,6,,RUE,DE L OLIVRAIE,44109,Nantes,RESIDENTIEL,11,59.409,5.401,2.479,244400404,44,52
2023,441091103,Saint-Jacques-Ripossière,12,,RUE,DE L OLIVRAIE,44109,Nantes,RESIDENTIEL,10,45.453,4.545,2.479,244400404,44,52
2023,441091104,Sèvre,11,,RUE,DE L OLIVRAIE,44109,Nantes,RESIDENTIEL,23,35.894,1.561,2.479,244400404,44,52
2023,441090508,Richebourg-Saint-Clément,14,,PLACE,DE L ORATOIRE,44109,Nantes,RESIDENTIEL,20,76.278,3.814,2.479,244400404,44,52
2023,441090305,Grillaud-Procé,13,,RUE,DE L OUEST,44109,Nantes,RESIDENTIEL,11,16.638,1.513,2.479,244400404,44,52
2023,441090402,Monselet,93,,RUE,DE LA BASTILLE,44109,Nantes,RESIDENTIEL,14,15.891,1.135,2.479,244400404,44,52
2023,441090402,Monselet,9,,RUE,DE LA BASTILLE,44109,Nantes,RESIDENTIEL,10,26.054,2.605,2.479,244400404,44,52
2023,441090402,Monselet,18,,RUE,DE LA BASTILLE,44109,Nantes,RESIDENTIEL,12,29.104,2.425,2.479,244400404,44,52
2023,441090906,Beaujoire-Halvêque,48,,BOULEVARD,DE LA BEAUJOIRE,44109,Nantes,RESIDENTIEL,28,33.864,1.209,2.479,244400404,44,52
2023,441091006,La Bottière,59,,RUE,DE LA BOTTIERE,44109,Nantes,RESIDENTIEL,56,82.781,1.478,2.479,244400404,44,52
2023,441091006,La Bottière,52,,RUE,DE LA BOTTIERE,44109,Nantes,RESIDENTIEL,13,13.104,1.008,2.479,244400404,44,52
2023,441091006,La Bottière,32,,RUE,DE LA BOTTIERE,44109,Nantes,RESIDENTIEL,10,14.714,1.471,2.479,244400404,44,52
2023,441090206,Salorges-Sainte-Anne,14,,RUE,DE LA BOURDONNAIS,44109,Nantes,RESIDENTIEL,13,19.017,1.463,2.479,244400404,44,52
2023,441090809,Jonelière-Université,4,,RUE,DE LA BOURGEONNIERE,44109,Nantes,RESIDENTIEL,11,28.463,2.588,2.479,244400404,44,52
2023,441090809,Jonelière-Université,32,,RUE,DE LA BOURGEONNIERE,44109,Nantes,RESIDENTIEL,21,23.976,1.142,2.479,244400404,44,52
2023,441090103,Graslin-Commerce,6,,PLACE,DE LA BOURSE,44109,Nantes,RESIDENTIEL,11,39.889,3.626,2.479,244400404,44,52
2023,441090507,Vieux Malakoff,10,,ALLEE,DE LA BOUSCARLE DE CETTI,44109,Nantes,RESIDENTIEL,87,90.284,1.038,2.479,244400404,44,52
2023,441090311,Gare Maritime,5,,RUE,DE LA BRASSERIE,44109,Nantes,RESIDENTIEL,55,195.945,3.563,2.479,244400404,44,52
2023,441090311,Gare Maritime,14,B,RUE,DE LA BRASSERIE,44109,Nantes,RESIDENTIEL,19,87.33,4.596,2.479,244400404,44,52
2023,441090504,Dalby,1,,AVENUE,DE LA CALYPSO,44109,Nantes,RESIDENTIEL,24,100.947,4.206,2.479,244400404,44,52
2023,441090601,Z.A. Sainte-Anne-Zone Portuaire,2,,RUE,DE LA CANDISERIE,44109,Nantes,RESIDENTIEL,27,85.313,3.16,2.479,244400404,44,52
2023,441090601,Z.A. Sainte-Anne-Zone Portuaire,10,,RUE,DE LA CANDISERIE,44109,Nantes,RESIDENTIEL,33,123.017,3.728,2.479,244400404,44,52
2023,441090408,Bellamy-Barbin,17,,RUE,DE LA CARTERIE,44109,Nantes,RESIDENTIEL,21,61.89,2.947,2.479,244400404,44,52
2023,441090308,Canclaux,41,,RUE,DE LA CHEZINE,44109,Nantes,RESIDENTIEL,10,29.856,2.986,2.479,244400404,44,52
2023,441090603,Beaulieu-Mangin,3,,ALLEE,DE LA CITE,44109,Nantes,RESIDENTIEL,14,15.779,1.127,2.479,244400404,44,52
2023,441090603,Beaulieu-Mangin,1,,ALLEE,DE LA CITE,44109,Nantes,RESIDENTIEL,23,20.728,0.901,2.479,244400404,44,52
2023,441091105,Lion d'Or-Gilarderie,13,,ALLEE,DE LA CIVELIERE,44109,Nantes,RESIDENTIEL,10,19.117,1.912,2.479,244400404,44,52
2023,441090706,Gaudinière,26,,AVENUE,DE LA CLOSE,44109,Nantes,RESIDENTIEL,16,20.907,1.307,2.479,244400404,44,52
2023,441090706,Gaudinière,17,T,AVENUE,DE LA CLOSE,44109,Nantes,RESIDENTIEL,27,81.709,3.026,2.479,244400404,44,52
2023,441091010,Route de Sainte-Luce,31,,RUE,DE LA COLETRIE,44109,Nantes,RESIDENTIEL,16,62.042,3.878,2.479,244400404,44,52
2023,441090306,Zola,59,,RUE,DE LA CONVENTION,44109,Nantes,RESIDENTIEL,11,25.999,2.364,2.479,244400404,44,52
2023,441090306,Zola,56,,RUE,DE LA CONVENTION,44109,Nantes,RESIDENTIEL,10,37.446,3.745,2.479,244400404,44,52
2023,441090801,Pont du Cens-Côte d'Or,2,,AVENUE,DE LA COTE D OR,44109,Nantes,RESIDENTIEL,11,31.578,2.871,2.479,244400404,44,52
2023,441090203,Lauriers,3,,PLACE,DE LA CROIX BONNEAU,44109,Nantes,RESIDENTIEL,98,292.57,2.985,2.479,244400404,44,52
2023,441090204,Croix Bonneau-Bourderies,1,,PLACE,DE LA CROIX BONNEAU,44109,Nantes,RESIDENTIEL,33,131.984,4.0,2.479,244400404,44,52
2023,441090404,Talensac-Pont Morand,4,,RUE,DE LA DISTILLERIE,44109,Nantes,RESIDENTIEL,22,93.66,4.257,2.479,244400404,44,52
2023,441090404,Talensac-Pont Morand,18,,RUE,DE LA DISTILLERIE,44109,Nantes,RESIDENTIEL,14,42.233,3.017,2.479,244400404,44,52
2023,441090404,Talensac-Pont Morand,10,,RUE,DE LA DISTILLERIE,44109,Nantes,RESIDENTIEL,22,71.518,3.251,2.479,244400404,44,52
2023,441090304,Joncours-Procé,53,,RUE,DE LA DUCHESSE,44109,Nantes,RESIDENTIEL,10,15.229,1.523,2.479,244400404,44,52
2023,441090301,Durantière,83,,RUE,DE LA DURANTIERE,44109,Nantes,RESIDENTIEL,11,39.959,3.633,2.479,244400404,44,52
2023,441090301,Durantière,81,,RUE,DE LA DURANTIERE,44109,Nantes,RESIDENTIEL,10,36.524,3.652,2.479,244400404,44,52
2023,441090306,Zola,23,,RUE,DE LA FERME DU RU,44109,Nantes,RESIDENTIEL,12,13.686,1.141,2.479,244400404,44,52
2023,441090301,Durantière,11,,ALLEE,DE LA FERRONNERIE,44109,Nantes,RESIDENTIEL,14,27.186,1.942,2.479,244400404,44,52
2023,441090409,Saint-Félix,2,,AVENUE,DE LA FORET,44109,Nantes,RESIDENTIEL,13,24.924,1.917,2.479,244400404,44,52
2023,441090312,Bouhier,86,,QUAI,DE LA FOSSE,44109,Nantes,RESIDENTIEL,10,53.569,5.357,2.479,244400404,44,52
2023,441090103,Graslin-Commerce,22,,QUAI,DE LA FOSSE,44109,Nantes,RESIDENTIEL,39,65.592,1.682,2.479,244400404,44,52
2023,441090311,Gare Maritime,100,,QUAI,DE LA FOSSE,44109,Nantes,RESIDENTIEL,14,49.407,3.529,2.479,244400404,44,52
2023,441090311,Gare Maritime,98,B,QUAI,DE LA FOSSE,44109,Nantes,RESIDENTIEL,30,114.807,3.827,2.479,244400404,44,52
2023,441090305,Grillaud-Procé,78,,BOULEVARD,DE LA FRATERNITE,44109,Nantes,RESIDENTIEL,21,36.254,1.726,2.479,244400404,44,52
2023,441090306,Zola,57,,BOULEVARD,DE LA FRATERNITE,44109,Nantes,RESIDENTIEL,25,29.704,1.188,2.479,244400404,44,52
2023,441091012,Z.A. Le Bois Briand,104,,RUE,DE LA GARDE,44109,Nantes,RESIDENTIEL,20,25.681,1.284,2.479,244400404,44,52
2023,441090207,Jean Macé,13,,RUE,DE LA HERELLE,44109,Nantes,RESIDENTIEL,12,20.606,1.717,2.479,244400404,44,52
2023,441090702,Breil-Malville,1,A,RUE,DE LA JALOTTERIE,44109,Nantes,RESIDENTIEL,10,16.543,1.654,2.479,244400404,44,52
2023,441090809,Jonelière-Université,5,,QUAI,DE LA JONELIERE,44109,Nantes,RESIDENTIEL,27,105.802,3.919,2.479,244400404,44,52
2023,441090809,Jonelière-Université,4,,QUAI,DE LA JONELIERE,44109,Nantes,RESIDENTIEL,37,125.31,3.387,2.479,244400404,44,52
2023,441090809,Jonelière-Université,62,,ROUTE,DE LA JONELIERE,44109,Nantes,RESIDENTIEL,15,53.662,3.577,2.479,244400404,44,52
2023,441090809,Jonelière-Université,43,,ROUTE,DE LA JONELIERE,44109,Nantes,RESIDENTIEL,21,25.662,1.222,2.479,244400404,44,52
2023,441090809,Jonelière-Université,119,,ROUTE,DE LA JONELIERE,44109,Nantes,RESIDENTIEL,26,32.876,1.264,2.479,244400404,44,52
2023,441090205,Mairie de Chantenay,131,,BOULEVARD,DE LA LIBERTE,44109,Nantes,RESIDENTIEL,15,24.411,1.627,2.479,244400404,44,52
2023,441090108,Madeleine,41,,CHAUSSEE,DE LA MADELEINE,44109,Nantes,RESIDENTIEL,15,27.415,1.828,2.479,244400404,44,52
2023,441090108,Madeleine,3,,CHAUSSEE,DE LA MADELEINE,44109,Nantes,RESIDENTIEL,24,66.03,2.751,2.479,244400404,44,52
2023,441090108,Madeleine,29,,CHAUSSEE,DE LA MADELEINE,44109,Nantes,RESIDENTIEL,26,65.813,2.531,2.479,244400404,44,52
2023,441090108,Madeleine,21,,CHAUSSEE,DE LA MADELEINE,44109,Nantes,RESIDENTIEL,10,26.925,2.693,2.479,244400404,44,52
2023,441090702,Breil-Malville,20,,RUE,DE LA MAISON BLANCHE,44109,Nantes,RESIDENTIEL,14,21.729,1.552,2.479,244400404,44,52
2023,441090406,Vannes-Saint-Pasquier,33,,RUE,DE LA MELINIERE,44109,Nantes,RESIDENTIEL,14,40.295,2.878,2.479,244400404,44,52
2023,441090101,Dobrée-Bon Port,3,,PLACE,DE LA MONNAIE,44109,Nantes,RESIDENTIEL,13,27.342,2.103,2.479,244400404,44,52
2023,441090306,Zola,40,,RUE,DE LA MONTAGNE,44109,Nantes,RESIDENTIEL,10,45.514,4.551,2.479,244400404,44,52
2023,441090306,Zola,16,,RUE,DE LA MONTAGNE,44109,Nantes,RESIDENTIEL,14,43.147,3.082,2.479,244400404,44,52
