date_heure,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale
2023-08-15T03:00:00+00:00,17366.0,31149,48515.0
2023-08-15T04:30:00+00:00,,31409,
2023-08-15T07:30:00+00:00,,37755,
2023-08-15T09:30:00+00:00,,41228,
2023-08-15T10:30:00+00:00,,43005,
2023-08-15T12:00:00+00:00,15202.0,40473,55675.0
2023-08-15T12:30:00+00:00,,39824,
2023-08-15T14:00:00+00:00,14671.0,38561,53232.0
2023-08-15T17:30:00+00:00,,40933,
2023-08-15T19:30:00+00:00,,39977,
2023-08-15T20:00:00+00:00,17729.0,40347,58076.0
2023-08-15T21:00:00+00:00,16811.0,40178,56989.0
2023-08-16T00:00:00+00:00,15724.0,33975,49699.0
2023-08-16T00:30:00+00:00,,32738,
2023-08-16T05:30:00+00:00,,37798,
2023-08-16T10:30:00+00:00,,47546,
2023-08-16T11:00:00+00:00,19108.0,46661,65769.0
2023-08-16T14:30:00+00:00,,43705,
2023-08-16T18:30:00+00:00,,42132,
2023-08-16T19:30:00+00:00,,42022,
2023-08-17T06:00:00+00:00,22220.0,40448,62668.0
2023-08-17T09:30:00+00:00,,46846,
2023-08-17T10:30:00+00:00,,48258,
2023-08-17T11:00:00+00:00,18616.0,47348,65964.0
2023-08-17T13:00:00+00:00,16892.0,46255,63147.0
2023-08-17T14:00:00+00:00,16528.0,45455,61983.0
2023-08-17T15:00:00+00:00,17519.0,45077,62596.0
2023-08-17T15:30:00+00:00,,45343,
2023-08-17T20:00:00+00:00,18698.0,43392,62090.0
2023-08-17T22:30:00+00:00,,37670,
2023-08-18T01:00:00+00:00,13854.0,34064,47918.0
2023-08-18T04:30:00+00:00,,36741,
2023-08-18T06:00:00+00:00,21090.0,41089,62179.0
2023-08-18T07:30:00+00:00,,44429,
2023-08-18T11:00:00+00:00,19702.0,48356,68058.0
2023-08-18T17:30:00+00:00,,45855,
2023-08-18T19:00:00+00:00,19523.0,44243,63766.0
2023-08-19T00:00:00+00:00,15901.0,36595,52496.0
2023-08-19T02:30:00+00:00,,33018,
2023-08-19T07:30:00+00:00,,40440,
2023-08-19T08:00:00+00:00,16221.0,41432,57653.0
2023-08-19T08:30:00+00:00,,42188,
2023-08-19T09:30:00+00:00,,43901,
2023-08-19T10:00:00+00:00,16159.0,45063,61222.0
2023-08-19T11:00:00+00:00,15391.0,44609,60000.0
2023-08-19T15:00:00+00:00,15105.0,42097,57202.0
2023-08-19T19:00:00+00:00,18470.0,42009,60479.0
2023-08-19T20:30:00+00:00,,42849,
2023-08-19T21:00:00+00:00,16884.0,41681,58565.0
2023-08-19T23:00:00+00:00,16808.0,36503,53311.0
2023-08-20T07:00:00+00:00,15800.0,36724,52524.0
2023-08-20T09:00:00+00:00,14550.0,40902,55452.0
2023-08-20T14:00:00+00:00,13754.0,40330,54084.0
2023-08-20T18:00:00+00:00,19022.0,42168,61190.0
2023-08-20T22:30:00+00:00,,36829,
2023-08-20T23:30:00+00:00,,35851,
2023-08-21T00:00:00+00:00,21383.0,35217,56600.0
2023-08-21T01:00:00+00:00,21342.0,33487,54829.0
2023-08-21T05:30:00+00:00,,40818,
2023-08-21T06:30:00+00:00,,44209,
2023-08-21T13:00:00+00:00,20594.0,50720,71314.0
2023-08-21T13:30:00+00:00,,50199,
2023-08-21T17:00:00+00:00,24250.0,49760,74010.0
2023-08-21T19:30:00+00:00,,46357,
2023-08-22T00:00:00+00:00,22362.0,38479,60841.0
2023-08-22T00:30:00+00:00,,37081,
2023-08-22T01:30:00+00:00,,35934,
2023-08-22T02:30:00+00:00,,35896,
2023-08-22T05:30:00+00:00,,43069,
2023-08-22T06:30:00+00:00,,46217,
2023-08-22T08:00:00+00:00,25988.0,49142,75130.0
2023-08-22T12:00:00+00:00,238201.0,52817,291018.0
2023-08-22T17:00:00+00:00,27117.0,50869,77986.0
2023-08-22T21:00:00+00:00,24334.0,46470,70804.0
2023-08-22T23:30:00+00:00,,40054,
2023-08-23T01:30:00+00:00,,36802,
2023-08-23T02:00:00+00:00,21599.0,36409,58008.0
2023-08-23T02:30:00+00:00,,36561,
2023-08-23T05:30:00+00:00,,43648,
2023-08-23T06:00:00+00:00,26939.0,45282,72221.0
2023-08-23T08:30:00+00:00,,51332,
2023-08-23T17:00:00+00:00,27015.0,51572,78587.0
2023-08-23T23:30:00+00:00,,40643,
2023-08-24T00:30:00+00:00,,38750,
2023-08-24T03:30:00+00:00,,39291,
2023-08-24T04:00:00+00:00,23924.0,40840,64764.0
2023-08-24T07:30:00+00:00,,50057,
2023-08-24T13:30:00+00:00,,52131,
2023-08-24T14:00:00+00:00,22480.0,51420,73900.0
2023-08-24T15:30:00+00:00,,50454,
2023-08-24T17:00:00+00:00,25977.0,50596,76573.0
2023-08-24T18:00:00+00:00,25751.0,48295,74046.0
2023-08-24T19:00:00+00:00,25711.0,48052,73763.0
2023-08-24T19:30:00+00:00,,46956,
2023-08-24T23:30:00+00:00,,40018,
2023-08-25T02:30:00+00:00,,36864,
2023-08-25T05:00:00+00:00,26371.0,42516,68887.0
2023-08-25T09:00:00+00:00,27091.0,50324,77415.0
2023-08-25T13:00:00+00:00,24456.0,48931,73387.0
2023-08-25T14:00:00+00:00,23776.0,47612,71388.0
2023-08-25T14:30:00+00:00,,47313,
2023-08-25T16:30:00+00:00,,47414,
2023-08-25T17:30:00+00:00,,46238,
2023-08-25T18:30:00+00:00,,44739,
2023-08-25T20:30:00+00:00,,44961,
2023-08-25T23:00:00+00:00,17619.0,38558,56177.0
2023-08-26T07:00:00+00:00,21608.0,39980,61588.0
2023-08-26T08:30:00+00:00,,42618,
2023-08-26T10:00:00+00:00,19338.0,45093,64431.0
2023-08-26T14:30:00+00:00,,40050,
2023-08-26T15:30:00+00:00,,40393,
2023-08-26T17:30:00+00:00,,41063,
2023-08-26T19:30:00+00:00,,39697,
2023-08-26T20:00:00+00:00,19353.0,39974,59327.0
2023-08-26T21:30:00+00:00,,39612,
2023-08-26T22:00:00+00:00,17532.0,38085,55617.0
2023-08-27T03:00:00+00:00,20478.0,31108,51586.0
2023-08-27T08:00:00+00:00,18144.0,37912,56056.0
2023-08-27T17:00:00+00:00,21291.0,39837,61128.0
2023-08-28T02:00:00+00:00,22777.0,31700,54477.0
2023-08-28T02:30:00+00:00,,32054,
2023-08-28T03:00:00+00:00,24859.0,33472,58331.0
2023-08-28T03:30:00+00:00,,34859,
2023-08-28T21:30:00+00:00,,41638,
2023-08-29T00:30:00+00:00,,35117,
2023-08-29T01:00:00+00:00,21852.0,34524,56376.0
2023-08-29T12:30:00+00:00,,47325,
2023-08-29T14:30:00+00:00,,45105,
2023-08-29T16:00:00+00:00,27384.0,45329,72713.0
2023-08-29T17:30:00+00:00,,45858,
2023-08-29T20:00:00+00:00,25948.0,43148,69096.0
2023-08-29T22:30:00+00:00,,38250,
2023-08-30T02:00:00+00:00,23398.0,34361,57759.0
2023-08-30T04:30:00+00:00,,40146,
2023-08-30T13:00:00+00:00,23153.0,46802,69955.0
2023-08-30T15:00:00+00:00,23327.0,44795,68122.0
2023-08-30T18:00:00+00:00,29188.0,45109,74297.0
2023-08-30T19:30:00+00:00,,43376,
2023-08-31T06:30:00+00:00,,46430,
2023-08-31T08:30:00+00:00,,48433,
2023-08-31T11:00:00+00:00,26637.0,49595,76232.0
2023-08-31T13:00:00+00:00,24290.0,47460,71750.0
2023-08-31T16:00:00+00:00,28194.0,46390,74584.0
2023-08-31T19:00:00+00:00,27681.0,44886,72567.0
2023-08-31T19:30:00+00:00,,43580,
2023-08-31T21:30:00+00:00,,42827,
2023-08-31T22:00:00+00:00,22097.0,41191,63288.0
2023-09-01T00:00:00+00:00,20954.0,37465,58419.0
2023-09-01T02:00:00+00:00,20193.0,34713,54906.0
2023-09-01T05:30:00+00:00,,43686,
2023-09-01T07:00:00+00:00,28187.0,47328,75515.0
2023-09-01T10:00:00+00:00,25530.0,50420,75950.0
2023-09-01T10:30:00+00:00,,50460,
2023-09-01T13:30:00+00:00,,46745,
2023-09-01T15:00:00+00:00,23650.0,45283,68933.0
2023-09-01T22:00:00+00:00,18167.0,40916,59083.0
2023-09-01T23:30:00+00:00,,37279,
2023-09-02T01:30:00+00:00,,33320,
2023-09-02T03:00:00+00:00,15042.0,33047,48089.0
2023-09-02T03:30:00+00:00,,33431,
2023-09-02T04:30:00+00:00,,34598,
2023-09-02T05:00:00+00:00,20649.0,34796,55445.0
2023-09-02T07:00:00+00:00,22420.0,40318,62738.0
2023-09-02T09:00:00+00:00,20323.0,43273,63596.0
2023-09-02T12:30:00+00:00,,42555,
2023-09-02T13:30:00+00:00,,41483,
2023-09-02T19:00:00+00:00,19649.0,41048,60697.0
2023-09-02T20:00:00+00:00,18819.0,40490,59309.0
2023-09-02T23:00:00+00:00,14983.0,36061,51044.0
2023-09-03T02:00:00+00:00,15861.0,31469,47330.0
2023-09-03T02:30:00+00:00,,31121,
2023-09-03T03:00:00+00:00,17765.0,31305,49070.0
2023-09-03T07:00:00+00:00,16396.0,36645,53041.0
2023-09-03T09:30:00+00:00,,41903,
2023-09-03T12:30:00+00:00,,40449,
2023-09-03T15:30:00+00:00,,39918,
2023-09-03T18:30:00+00:00,,42583,
2023-09-03T19:00:00+00:00,17403.0,42225,59628.0
2023-09-03T21:30:00+00:00,,40426,
2023-09-04T01:00:00+00:00,17593.0,33229,50822.0
2023-09-04T03:30:00+00:00,,35840,
2023-09-04T08:30:00+00:00,,49038,
2023-09-04T10:00:00+00:00,21525.0,51678,73203.0
2023-09-04T13:00:00+00:00,19330.0,50192,69522.0
2023-09-04T14:00:00+00:00,19121.0,48878,67999.0
2023-09-04T16:30:00+00:00,,49989,
2023-09-04T20:30:00+00:00,,45831,
2023-09-04T21:30:00+00:00,,43489,
2023-09-05T07:00:00+00:00,26901.0,48621,75522.0
2023-09-05T07:30:00+00:00,,49215,
2023-09-05T08:30:00+00:00,,50626,
2023-09-05T13:00:00+00:00,20768.0,51026,71794.0
2023-09-05T13:30:00+00:00,,50575,
2023-09-05T14:00:00+00:00,21279.0,49854,71133.0
2023-09-05T14:30:00+00:00,,49698,
2023-09-05T16:30:00+00:00,,50684,
2023-09-05T20:00:00+00:00,25211.0,45571,70782.0
2023-09-05T22:00:00+00:00,21904.0,42033,63937.0
2023-09-06T04:00:00+00:00,25524.0,40676,66200.0
2023-09-06T05:00:00+00:00,28853.0,44047,72900.0
2023-09-06T08:30:00+00:00,,50637,
2023-09-06T11:00:00+00:00,23341.0,52616,75957.0
2023-09-06T13:00:00+00:00,21877.0,51498,73375.0
2023-09-06T19:30:00+00:00,,45824,
2023-09-06T22:00:00+00:00,21952.0,42377,64329.0
2023-09-06T22:30:00+00:00,,39907,
2023-09-06T23:00:00+00:00,21081.0,39357,60438.0
2023-09-06T23:30:00+00:00,,39088,
2023-09-07T08:00:00+00:00,26669.0,50023,76692.0
2023-09-07T11:00:00+00:00,22262.0,52326,74588.0
2023-09-07T13:00:00+00:00,21464.0,51456,72920.0
2023-09-07T18:00:00+00:00,25712.0,49183,74895.0
2023-09-07T20:00:00+00:00,23411.0,46164,69575.0
2023-09-08T03:30:00+00:00,,38559,
2023-09-08T09:30:00+00:00,,53142,
2023-09-08T10:30:00+00:00,,54049,
2023-09-08T11:00:00+00:00,21688.0,53625,75313.0
2023-09-08T11:30:00+00:00,,53182,
2023-09-08T14:30:00+00:00,,49685,
2023-09-08T15:00:00+00:00,23589.0,49874,73463.0
2023-09-08T17:00:00+00:00,26011.0,49241,75252.0
2023-09-08T20:30:00+00:00,,46887,
2023-09-08T22:00:00+00:00,19230.0,42161,61391.0
2023-09-08T23:00:00+00:00,18548.0,39157,57705.0
2023-09-09T02:30:00+00:00,,33875,
2023-09-09T05:30:00+00:00,,36825,
2023-09-09T07:30:00+00:00,,42240,
2023-09-09T15:00:00+00:00,19904.0,43497,63401.0
2023-09-09T15:30:00+00:00,,43900,
2023-09-09T20:30:00+00:00,,43158,
2023-09-09T21:30:00+00:00,,41361,
2023-09-10T01:30:00+00:00,,34215,
2023-09-10T02:30:00+00:00,,33563,
2023-09-10T04:30:00+00:00,,34246,
2023-09-10T08:30:00+00:00,,42648,
2023-09-10T11:30:00+00:00,,44718,
2023-09-10T15:30:00+00:00,,43699,
2023-09-10T16:30:00+00:00,,45556,
2023-09-10T17:00:00+00:00,21192.0,45584,66776.0
2023-09-10T17:30:00+00:00,,45422,
2023-09-10T18:30:00+00:00,,45197,
2023-09-10T22:30:00+00:00,,37083,
2023-09-10T23:30:00+00:00,,35576,
2023-09-11T01:00:00+00:00,19068.0,33634,52702.0
2023-09-11T03:30:00+00:00,,36004,
2023-09-11T04:00:00+00:00,24210.0,38210,62420.0
2023-09-11T09:30:00+00:00,,51556,
2023-09-11T16:30:00+00:00,,50668,
2023-09-11T21:30:00+00:00,,42593,
2023-09-11T23:30:00+00:00,,37239,
2023-09-12T00:30:00+00:00,,35222,
2023-09-12T02:30:00+00:00,,34909,
2023-09-12T03:30:00+00:00,,36790,
2023-09-12T04:30:00+00:00,,41304,
2023-09-12T05:00:00+00:00,28988.0,42702,71690.0
2023-09-12T05:30:00+00:00,,44100,
2023-09-12T11:00:00+00:00,26419.0,51919,78338.0
2023-09-12T11:30:00+00:00,,51687,
2023-09-12T13:00:00+00:00,25104.0,49330,74434.0
2023-09-12T16:30:00+00:00,,48813,
2023-09-12T18:00:00+00:00,27347.0,46859,74206.0
2023-09-13T00:00:00+00:00,19837.0,37470,57307.0
2023-09-13T05:00:00+00:00,29778.0,43912,73690.0
2023-09-13T08:00:00+00:00,30105.0,49201,79306.0
2023-09-13T08:30:00+00:00,,49637,
2023-09-13T10:00:00+00:00,29062.0,51184,80246.0
2023-09-13T12:00:00+00:00,27253.0,49600,76853.0
2023-09-13T15:00:00+00:00,26467.0,46685,73152.0
2023-09-13T16:00:00+00:00,27552.0,47430,74982.0
2023-09-13T17:30:00+00:00,,48025,
2023-09-13T21:00:00+00:00,25183.0,43816,68999.0
2023-09-14T03:00:00+00:00,20264.0,36449,56713.0
2023-09-14T03:30:00+00:00,,37820,
2023-09-14T05:30:00+00:00,,45691,
2023-09-14T06:30:00+00:00,,47224,
2023-09-14T08:30:00+00:00,,49271,
2023-09-14T09:00:00+00:00,27012.0,49588,76600.0
2023-09-14T16:00:00+00:00,27213.0,47397,74610.0
2023-09-14T18:00:00+00:00,28669.0,47870,76539.0
2023-09-14T18:30:00+00:00,,46725,
2023-09-14T21:30:00+00:00,,42693,
2023-09-14T23:00:00+00:00,19435.0,38303,57738.0
2023-09-15T09:00:00+00:00,27162.0,49346,76508.0
2023-09-15T11:00:00+00:00,23785.0,49798,73583.0
2023-09-15T11:30:00+00:00,,49300,
2023-09-15T13:00:00+00:00,19909.0,48058,67967.0
2023-09-15T13:30:00+00:00,,47345,
2023-09-15T14:30:00+00:00,,46364,
2023-09-15T15:00:00+00:00,22584.0,46282,68866.0
2023-09-15T19:00:00+00:00,22414.0,44626,67040.0
2023-09-15T21:00:00+00:00,21808.0,43308,65116.0
2023-09-15T23:00:00+00:00,18517.0,37753,56270.0
2023-09-16T02:30:00+00:00,,33339,
2023-09-16T04:00:00+00:00,16740.0,34878,51618.0
2023-09-16T04:30:00+00:00,,35604,
2023-09-16T08:30:00+00:00,,42998,
2023-09-16T10:00:00+00:00,18860.0,45966,64826.0
2023-09-16T11:30:00+00:00,,44008,
2023-09-16T14:30:00+00:00,,41022,
2023-09-16T16:00:00+00:00,19937.0,41899,61836.0
2023-09-16T19:30:00+00:00,,40270,
2023-09-17T00:00:00+00:00,15890.0,34826,50716.0
2023-09-17T01:30:00+00:00,,32242,
2023-09-17T04:00:00+00:00,15220.0,32380,47600.0
2023-09-17T04:30:00+00:00,,32993,
2023-09-17T06:30:00+00:00,,35840,
2023-09-17T07:30:00+00:00,,38572,
2023-09-17T08:00:00+00:00,18034.0,39702,57736.0
2023-09-17T13:00:00+00:00,15555.0,40418,55973.0
2023-09-17T14:30:00+00:00,,39360,
2023-09-17T15:30:00+00:00,,40255,
2023-09-18T00:30:00+00:00,,34055,
2023-09-18T09:30:00+00:00,,50626,
2023-09-18T11:00:00+00:00,22453.0,50038,72491.0
2023-09-18T11:30:00+00:00,,49678,
2023-09-18T19:00:00+00:00,22797.0,44443,67240.0
2023-09-18T22:00:00+00:00,19695.0,40499,60194.0
2023-09-18T23:30:00+00:00,,37661,
2023-09-19T06:00:00+00:00,25609.0,46685,72294.0
2023-09-19T11:00:00+00:00,23468.0,49351,72819.0
2023-09-19T12:30:00+00:00,,47419,
2023-09-19T14:00:00+00:00,20672.0,46483,67155.0
2023-09-19T17:30:00+00:00,,48089,
2023-09-19T20:00:00+00:00,20891.0,43816,64707.0
2023-09-19T21:00:00+00:00,20260.0,43493,63753.0
2023-09-19T22:00:00+00:00,19321.0,40916,60237.0
2023-09-19T23:00:00+00:00,18539.0,38485,57024.0
2023-09-19T23:30:00+00:00,,38063,
2023-09-20T02:00:00+00:00,19106.0,34899,54005.0
2023-09-20T10:30:00+00:00,,50582,
2023-09-20T11:00:00+00:00,24534.0,49857,74391.0
2023-09-20T16:00:00+00:00,22971.0,47136,70107.0
2023-09-20T22:30:00+00:00,,38937,
2023-09-20T23:00:00+00:00,19750.0,38742,58492.0
2023-09-21T00:30:00+00:00,,36682,
2023-09-21T01:00:00+00:00,18893.0,35936,54829.0
2023-09-21T01:30:00+00:00,,35226,
2023-09-21T03:00:00+00:00,21775.0,36218,57993.0
2023-09-21T13:00:00+00:00,24460.0,47680,72140.0
2023-09-21T16:00:00+00:00,26140.0,46828,72968.0
2023-09-21T17:30:00+00:00,,48084,
2023-09-21T18:00:00+00:00,27514.0,47354,74868.0
2023-09-21T23:00:00+00:00,20657.0,37985,58642.0
2023-09-22T02:00:00+00:00,19609.0,34432,54041.0
2023-09-22T02:30:00+00:00,,34530,
2023-09-22T09:30:00+00:00,,49590,
2023-09-22T11:00:00+00:00,25261.0,48793,74054.0
2023-09-22T13:30:00+00:00,,45301,
2023-09-22T17:00:00+00:00,28142.0,45921,74063.0
2023-09-22T17:30:00+00:00,,46405,
2023-09-22T20:00:00+00:00,24646.0,42545,67191.0
2023-09-22T21:00:00+00:00,24087.0,42609,66696.0
2023-09-22T23:30:00+00:00,,36685,
2023-09-23T02:00:00+00:00,17728.0,32704,50432.0
2023-09-23T07:00:00+00:00,23176.0,40097,63273.0
2023-09-23T09:30:00+00:00,,43370,
2023-09-23T10:30:00+00:00,,44817,
2023-09-23T11:00:00+00:00,20586.0,43217,63803.0
2023-09-23T13:00:00+00:00,18297.0,39942,58239.0
2023-09-23T14:00:00+00:00,18030.0,38622,56652.0
2023-09-23T15:00:00+00:00,18641.0,38599,57240.0
2023-09-23T18:00:00+00:00,21846.0,42262,64108.0
2023-09-23T20:30:00+00:00,,41204,
2023-09-23T22:00:00+00:00,17299.0,38712,56011.0
2023-09-23T23:00:00+00:00,17319.0,36023,53342.0
2023-09-24T02:00:00+00:00,18776.0,31468,50244.0
2023-09-24T06:30:00+00:00,,35513,
2023-09-24T08:30:00+00:00,,39571,
2023-09-24T12:00:00+00:00,18386.0,38967,57353.0
2023-09-24T13:30:00+00:00,,36863,
2023-09-24T14:00:00+00:00,17421.0,36333,53754.0
2023-09-24T14:30:00+00:00,,36133,
2023-09-24T15:30:00+00:00,,37089,
2023-09-24T16:30:00+00:00,,40109,
2023-09-24T17:30:00+00:00,,42305,
2023-09-24T19:30:00+00:00,,39495,
2023-09-24T20:00:00+00:00,18070.0,39980,58050.0
2023-09-24T20:30:00+00:00,,41208,
2023-09-24T22:00:00+00:00,25677.0,38681,64358.0
2023-09-24T23:30:00+00:00,,35724,
2023-09-25T05:00:00+00:00,29773.0,43880,73653.0
2023-09-25T07:30:00+00:00,,47304,
2023-09-25T08:30:00+00:00,,47883,
2023-09-25T11:30:00+00:00,,47726,
2023-09-25T12:30:00+00:00,,46614,
2023-09-25T15:30:00+00:00,,44884,
2023-09-25T17:00:00+00:00,30727.0,47874,78601.0
2023-09-25T19:30:00+00:00,,42567,
2023-09-25T20:00:00+00:00,27541.0,42717,70258.0
2023-09-25T20:30:00+00:00,,43965,
2023-09-26T02:00:00+00:00,21728.0,34301,56029.0
2023-09-26T05:00:00+00:00,32583.0,45171,77754.0
2023-09-26T05:30:00+00:00,,45552,
2023-09-26T08:30:00+00:00,,47863,
2023-09-26T11:00:00+00:00,25744.0,48535,74279.0
2023-09-26T12:00:00+00:00,25074.0,47725,72799.0
2023-09-26T14:00:00+00:00,23807.0,45400,69207.0
2023-09-26T14:30:00+00:00,,45137,
2023-09-26T16:30:00+00:00,,47386,
2023-09-26T19:30:00+00:00,,43001,
2023-09-27T00:30:00+00:00,,35722,
2023-09-27T02:00:00+00:00,20696.0,34267,54963.0
2023-09-27T02:30:00+00:00,,34602,
2023-09-27T03:30:00+00:00,,37281,
2023-09-27T05:30:00+00:00,,45229,
2023-09-27T06:00:00+00:00,31265.0,46475,77740.0
2023-09-27T08:30:00+00:00,,48172,
2023-09-27T11:30:00+00:00,,48782,
2023-09-27T13:30:00+00:00,,46864,
2023-09-27T22:00:00+00:00,23247.0,41421,64668.0
2023-09-28T01:30:00+00:00,,34998,
2023-09-28T07:30:00+00:00,,47777,
2023-09-28T10:00:00+00:00,25791.0,49633,75424.0
2023-09-28T13:00:00+00:00,24169.0,47255,71424.0
2023-09-28T15:30:00+00:00,,46030,
2023-09-28T20:30:00+00:00,,44473,
2023-09-29T01:30:00+00:00,,35384,
2023-09-29T05:00:00+00:00,29140.0,45006,74146.0
2023-09-29T09:30:00+00:00,,49544,
2023-09-29T12:00:00+00:00,23610.0,47816,71426.0
2023-09-29T12:30:00+00:00,,47088,
2023-09-29T15:00:00+00:00,25082.0,44584,69666.0
2023-09-29T16:30:00+00:00,,46357,
2023-09-29T17:00:00+00:00,28826.0,46734,75560.0
2023-09-29T18:30:00+00:00,,45000,
2023-09-29T23:00:00+00:00,18828.0,37540,56368.0
2023-09-30T00:00:00+00:00,17997.0,36149,54146.0
2023-09-30T01:00:00+00:00,17992.0,33904,51896.0
2023-09-30T02:30:00+00:00,,32464,
2023-09-30T03:00:00+00:00,18049.0,32658,50707.0
2023-09-30T03:30:00+00:00,,33216,
2023-09-30T04:00:00+00:00,20308.0,34131,54439.0
2023-09-30T06:00:00+00:00,21749.0,37729,59478.0
2023-09-30T08:00:00+00:00,22360.0,41742,64102.0
2023-09-30T09:00:00+00:00,21468.0,42712,64180.0
2023-09-30T10:00:00+00:00,20962.0,44854,65816.0
2023-09-30T17:30:00+00:00,,43091,
2023-09-30T18:00:00+00:00,23372.0,42444,65816.0
2023-09-30T21:00:00+00:00,21037.0,40554,61591.0
2023-10-01T01:30:00+00:00,,31788,
2023-10-01T10:30:00+00:00,,43524,
2023-10-01T13:00:00+00:00,17053.0,38726,55779.0
2023-10-01T16:30:00+00:00,,40981,
2023-10-01T17:00:00+00:00,24033.0,42116,66149.0
2023-10-01T19:30:00+00:00,,39389,
2023-10-01T20:30:00+00:00,,40922,
2023-10-02T05:30:00+00:00,,42951,
2023-10-02T06:00:00+00:00,31034.0,44573,75607.0
2023-10-02T08:30:00+00:00,,49667,
2023-10-02T13:00:00+00:00,25552.0,49299,74851.0
2023-10-02T14:00:00+00:00,26796.0,47865,74661.0
2023-10-02T15:00:00+00:00,28286.0,46900,75186.0
2023-10-02T18:00:00+00:00,30262.0,49588,79850.0
2023-10-02T19:30:00+00:00,,43413,
2023-10-02T23:00:00+00:00,20830.0,40275,61105.0
2023-10-03T00:00:00+00:00,20553.0,39412,59965.0
2023-10-03T01:00:00+00:00,20620.0,36812,57432.0
2023-10-03T06:00:00+00:00,25657.0,49090,74747.0
2023-10-03T11:00:00+00:00,25108.0,51102,76210.0
2023-10-03T20:00:00+00:00,24728.0,44503,69231.0
2023-10-03T21:30:00+00:00,,42965,
2023-10-03T23:00:00+00:00,22799.0,37353,60152.0
2023-10-04T02:00:00+00:00,24157.0,33728,57885.0
2023-10-04T04:30:00+00:00,,40730,
2023-10-04T08:00:00+00:00,32701.0,49188,81889.0
2023-10-04T12:30:00+00:00,,48464,
2023-10-04T15:30:00+00:00,,44071,
2023-10-04T16:00:00+00:00,29666.0,44602,74268.0
2023-10-04T17:30:00+00:00,,47903,
2023-10-04T21:00:00+00:00,26377.0,42863,69240.0
2023-10-05T02:30:00+00:00,,35193,
2023-10-05T03:00:00+00:00,25939.0,36508,62447.0
2023-10-05T03:30:00+00:00,,38001,
2023-10-05T06:00:00+00:00,36969.0,47586,84555.0
2023-10-05T09:00:00+00:00,33232.0,49000,82232.0
2023-10-05T10:30:00+00:00,,49806,
2023-10-05T11:00:00+00:00,31232.0,49006,80238.0
2023-10-05T14:00:00+00:00,27750.0,45684,73434.0
2023-10-05T17:00:00+00:00,33978.0,49079,83057.0
2023-10-05T20:00:00+00:00,29679.0,43606,73285.0
2023-10-06T00:00:00+00:00,21111.0,37969,59080.0
2023-10-06T03:30:00+00:00,,38489,
2023-10-06T05:00:00+00:00,36324.0,46483,82807.0
2023-10-06T06:30:00+00:00,,48541,
2023-10-06T07:00:00+00:00,35689.0,48942,84631.0
2023-10-06T07:30:00+00:00,,49003,
2023-10-06T11:30:00+00:00,,48180,
2023-10-06T12:30:00+00:00,,46986,
2023-10-06T14:00:00+00:00,25084.0,44681,69765.0
2023-10-06T21:00:00+00:00,26329.0,43330,69659.0
2023-10-06T22:30:00+00:00,,38683,
2023-10-06T23:00:00+00:00,19430.0,38344,57774.0
2023-10-07T03:00:00+00:00,19540.0,33665,53205.0
2023-10-07T06:00:00+00:00,24001.0,38457,62458.0
2023-10-07T08:30:00+00:00,,42382,
2023-10-07T10:30:00+00:00,,45601,
2023-10-07T14:30:00+00:00,,39223,
2023-10-07T17:00:00+00:00,24343.0,42862,67205.0
2023-10-07T21:00:00+00:00,19807.0,40373,60180.0
2023-10-07T22:00:00+00:00,21868.0,38523,60391.0
2023-10-07T23:00:00+00:00,20326.0,36070,56396.0
2023-10-08T00:30:00+00:00,,33270,
2023-10-08T01:30:00+00:00,,31687,
2023-10-08T02:30:00+00:00,,31022,
2023-10-08T13:00:00+00:00,19006.0,38479,57485.0
2023-10-08T17:00:00+00:00,26339.0,42674,69013.0
2023-10-08T20:00:00+00:00,23178.0,39631,62809.0
2023-10-08T21:30:00+00:00,,39370,
2023-10-09T00:30:00+00:00,,33429,
2023-10-09T04:00:00+00:00,29871.0,38924,68795.0
2023-10-09T06:00:00+00:00,35204.0,45968,81172.0
2023-10-09T09:30:00+00:00,,49079,
2023-10-09T13:00:00+00:00,29804.0,47083,76887.0
2023-10-09T14:30:00+00:00,,45453,
2023-10-09T16:00:00+00:00,31644.0,46062,77706.0
2023-10-09T18:00:00+00:00,31962.0,47155,79117.0
2023-10-09T21:30:00+00:00,,42036,
2023-10-10T02:00:00+00:00,21386.0,34600,55986.0
2023-10-10T02:30:00+00:00,,34933,
2023-10-10T03:30:00+00:00,,37676,
2023-10-10T05:00:00+00:00,36156.0,45742,81898.0
2023-10-10T05:30:00+00:00,,46611,
2023-10-10T07:00:00+00:00,35848.0,47735,83583.0
2023-10-10T08:00:00+00:00,34925.0,48270,83195.0
2023-10-10T08:30:00+00:00,,48503,
2023-10-10T13:00:00+00:00,26364.0,47463,73827.0
2023-10-10T17:00:00+00:00,31912.0,49699,81611.0
2023-10-10T19:00:00+00:00,28836.0,44712,73548.0
2023-10-10T22:00:00+00:00,22643.0,41100,63743.0
2023-10-11T02:00:00+00:00,22257.0,34821,57078.0
2023-10-11T03:30:00+00:00,,37732,
2023-10-11T04:00:00+00:00,26567.0,40480,67047.0
2023-10-11T04:30:00+00:00,,42962,
2023-10-11T07:30:00+00:00,,48149,
2023-10-11T10:00:00+00:00,28169.0,50149,78318.0
